8
10
12
26
23
27
7
39
10
6
8
4
8
7
7
6
5
8
7
3
2
8
7
4
11
12
17
7
9
5
4
10
15
17
4
8
6
12
8
7
5
9
9
8
5
8
9
7
10
6
7
2
2
27
4
6
5
2
16
2
2
5
10
6
9
24
2
4
3
9
7
3
23
4
6
7
2
2
2
15
7
6
3
9
4
4
3
8
9
20
16
20
17
20
6
1
10
8
6
6
18
10
15
5
3
10
5
7
8
10
25
27
16
17
23
4
9
11
8
6
15
3
7
11
11
7
8
12
12
13
8
6
13
9
8
7
8
4
12
11
7
19
8
8
7
26
10
6
18
9
15
14
8
6
6
10
7
7
25.1
10
7
7
15
5
6
3.5
5
6
3
4
13
24
4
3
2
4
4
5
5
3
4
3
12
5
4
5
37
6
3
5
5
10
15
4
8
18
16
4
20
4
7
13
14
2
3
2
17
3
11
14
16
8
17
2
4
6
11
5
19
10
8
67
13
54
13
10
6
8
12
5
28
4
8
10
4
3
9
5
10
4
3
12
21
8
19
10
5
5
9
11
14
18
17
56
10
14
13
15
7
9
19
4
16
27
17
13
6
12
13
29
15
27
10
11
13
11
11
19
14
11
40
12
17
13
10
26
6
7
2
10
11
11
2
7
6
4
4
5
14
2
5
7
7
2
2
3
56
3
5
15
2
2
6
5
5
12
3
4
10
10
3
5
7
5
53
9
11
5
1
5
7
21
8
6
13
15
4
3
8
18
8
38
16
17
4
24
11
30
12
4
14
15
15
9
14
13
5
20
6
3
2
19
12
3
6
3
12
13
3
14
14
14
11
8
7
4
5
12
9
27
21
4
20
16
10
30
5
10
7.5
25
6
22
5
9
16
13
4.5
5
9
7
18
13
25
11
7
20
3
8
7
6
7
5
6
3
8
9
9
5
4
10
5
12
7
3
22
20
24
21
15
9
4
10
11
33
16
5
2
7
3
7
4
8
4
10
11
3
19
7
11
7
4
6
9
7
3
30
3
32
8
2
6
13
44
17
10
19
4
5
2
4
8
3
4
3
3
9
